Response_ID,Trial,Rating
R_7TB1FD5AA7ivMZj,Neg C C E_1,88
R_6BJVgDzBHPmX70d,Neg P 0 D_1,88
R_6FA35tdEaqCUHSw,Aff M M C_1,88
R_1K0VeADI2lART6W,Aff M M C_1,88
R_5n6I6YY1RfPIl9i,Neg C M A_1,88
R_1WGQreU3kjStnCR,Neg M 0 A_1,88
R_3JfMosCiZnVcwdu,Aff M C C_1,88
R_6CDK4mdRHq4drdk,Neg M 0 D_1,88
R_1WGQreU3kjStnCR,Aff M P B_1,88
R_6e1SQXEIZZRPV73,Aff P M D_1,88
R_6CgacyNbKHEfnMs,Aff M C D_1,88
R_6CDK4mdRHq4drdk,Aff C M A_1,88
R_31snMagWBHwOM56,Aff M M C_1,88
R_3Y4mvwwnvfATsxv,Aff M C A_1,88
R_1K0VeADI2lART6W,Neg M 0 E_1,88
R_3i3hKISjtF87sH6,Aff P P D_1,87
R_5axrPpJMXkt9hTP,Aff M C A_1,87
R_7M4lkow4BPPxHzC,Neg C 0 A_1,87
R_1qL5I41NcJEZMJu,Aff M P E_1,87
R_7mk2klwTH8zpsHc,Aff C P D_1,87
R_3Cv6y0g2RdvS3BE,Aff P M C_1,87
R_7TB1FD5AA7ivMZj,Neg P C D_1,87
R_1y2wcUTjxakOjkZ,Neg P 0 E_1,87
R_1h4qsM3bLvVXeR5,Aff M C C_1,87
R_7TFeVcQtoC7RUUi,Neg M 0 D_1,87
R_5n6I6YY1RfPIl9i,Neg M C D_1,87
R_7j3DN8Xi97QPsst,Aff M P E_1,87
R_1qL5I41NcJEZMJu,Aff P M D_1,87
R_3Y4mvwwnvfATsxv,Aff P C B_1,87
R_5bTZvSuf75JXmRQ,Neg C 0 B_1,87
R_3lf5dTSfnmqNafL,Neg P 0 D_1,87
R_6D1nlX1HXSRJTT9,Aff C C D_1,87
R_7DlZoZ7yQ2xPRXX,Aff P P C_1,87
R_7TB1FD5AA7ivMZj,Aff M M D_1,86
R_1y2wcUTjxakOjkZ,Aff C C A_1,86
R_5CwFanaVaf6Sbcm,Aff M C D_1,86
R_3kTBQ46yiuuGR67,Aff P C A_1,86
R_1gCuL1qBwzqvElW,Aff M P C_1,86
R_7dnXu01kzSXXQ67,Aff C P A_1,86
R_34CSAoolWFzIyxe,Aff P P D_1,86
R_3CVMogcYjaFKPbC,Aff C M A_1,86
R_5n6I6YY1RfPIl9i,Aff C C A_1,86
R_3Y4mvwwnvfATsxv,Aff C P C_1,86
R_3dXUIDloIabrurK,Aff P C B_1,86
R_3CVMogcYjaFKPbC,Neg C 0 E_1,86
R_6CDK4mdRHq4drdk,Neg C C C_1,85
R_6xKkpz8tYsC83la,Aff M M D_1,85
R_5YWxO78JI1oqWQ1,Neg P M B_1,85
R_6xKkpz8tYsC83la,Neg C 0 B_1,85
R_72DsCRjd0Yy6B8t,Aff M P D_1,85
R_1xHUZZowfZ6BkwF,Neg P M A_1,85
R_32VsLe9dH7TFrA3,Neg C M A_1,85
R_6rN35rlSVQbCsUJ,Aff P C C_1,85
R_5wk9zYyYaJfCATf,Aff M M C_1,85
R_6YlQI7W3Gx3lxDP,Neg C 0 B_1,85
R_1gCuL1qBwzqvElW,Aff P M B_1,85
R_1Km6sNhYlXlcGUH,Aff C P C_1,85
R_7Mkt64r8aA2XsfT,Aff M C B_1,85
R_12b8xbjyLYSAKbM,Aff M M E_1,85
R_6iquaZnar0miizz,Aff P M A_1,85
R_72DsCRjd0Yy6B8t,Aff P M C_1,85
R_5CwFanaVaf6Sbcm,Neg P 0 D_1,85
R_3zcHpdlGXlW2zBP,Aff C M D_1,85
R_57fyXmvGGEudhQt,Aff C C C_1,85
R_6aqtcwc3u4qdRsZ,Aff C P A_1,85
R_3oLchgwvScBiVpi,Neg C 0 C_1,85
R_3JfMosCiZnVcwdu,Aff P C D_1,85
R_5lWHSppmDASJROZ,Neg M 0 A_1,85
R_6nN1v6L0GujuD9D,Neg M M E_1,85
R_7TB1FD5AA7ivMZj,Neg C P E_1,85
R_7TB1FD5AA7ivMZj,Aff M P B_1,84
R_55R53A43WNpC8Oz,Aff C C B_1,84
R_3dXUIDloIabrurK,Aff C P C_1,84
R_1qL5I41NcJEZMJu,Aff M M B_1,84
R_6LM7dxnvJc81Beg,Aff M M E_1,84
R_5p9RkPGPhXyXDX3,Aff P M A_1,84
R_7TB1FD5AA7ivMZj,Neg C 0 B_1,84
R_7TB1FD5AA7ivMZj,Neg M 0 A_1,84
R_6NEU9oyD9WK0iX8,Aff P C D_1,84
R_112I6Ru0Utr6A8N,Aff C C C_1,84
R_12b8xbjyLYSAKbM,Neg M 0 B_1,84
R_1IQq1JhWIa643At,Aff P C C_1,84
R_55R53A43WNpC8Oz,Neg P 0 A_1,84
R_6iquaZnar0miizz,Aff C M C_1,84
R_55R53A43WNpC8Oz,Aff P C B_1,84
R_3ezzStaozOJ6h3d,Aff C P A_1,84
R_3zcHpdlGXlW2zBP,Aff M P C_1,84
R_7PUCM9MmyZHhY75,Neg M 0 A_1,83
R_5qaAtWNb1kDuBi8,Aff C M B_1,83
R_17vWcBTX8aCCAu8,Aff C M A_1,83
R_7JCxLQLtJ9Sa0rH,Aff P M D_1,83
R_6iquaZnar0miizz,Neg M 0 A_1,83
R_3ctt3hzfWybTMUr,Aff C P E_1,83
R_31oiLyHXqTW1xBy,Aff C M A_1,83
R_5CrJJYhrLld76p7,Neg C 0 E_1,83
R_6NEU9oyD9WK0iX8,Aff M C C_1,83
R_3oWIRPza768Rha9,Aff M M B_1,83
R_1h4qsM3bLvVXeR5,Neg P 0 C_1,82
R_3xxTsIDOoSqmX0E,Aff P M E_1,82
R_3xxTsIDOoSqmX0E,Aff M P A_1,82
R_7mk2klwTH8zpsHc,Aff M C B_1,82
R_1N4oeWm5P8v8kdH,Aff C 0 C_1,82
R_5bTZvSuf75JXmRQ,Aff C M C_1,82
R_5QLwV3LCdYGqvTn,Aff M C E_1,82
R_3G9rv7pp8M3KPJw,Neg P 0 D_1,82
R_3lf5dTSfnmqNafL,Aff C P A_1,82
R_3OdJ06D2YY1hdUK,Aff P M A_1,82
R_6TZM7RKHSjRAruh,Aff P M D_1,82
R_6NEU9oyD9WK0iX8,Aff P P A_1,82
R_6nN1v6L0GujuD9D,Aff C 0 C_1,82
R_1ZNvmbi2KXXhWi5,Aff C M E_1,82
R_6nN1v6L0GujuD9D,Neg P M D_1,82
R_1WGQreU3kjStnCR,Aff M M D_1,82
R_18nCmMqHaAWFm9P,Aff C C A_1,82
R_5CrJJYhrLld76p7,Aff M M B_1,82
R_6CDK4mdRHq4drdk,Aff M M B_1,81
R_31snMagWBHwOM56,Aff C M B_1,81
R_1N4oeWm5P8v8kdH,Neg C M B_1,81
R_11HdkN4EXCkfT2Q,Aff P P A_1,81
R_1zKuxyhwr1VOo2l,Aff M P E_1,81
R_6nN1v6L0GujuD9D,Aff P C B_1,81
R_1y2wcUTjxakOjkZ,Aff P C A_1,81
R_6CDK4mdRHq4drdk,Aff P M D_1,81
R_1xHUZZowfZ6BkwF,Aff C P E_1,81
R_7SCqmHhUnrOGUqR,Neg P P C_1,81
R_3X1rywkRIa4xMqd,Aff C P C_1,81
R_6TZM7RKHSjRAruh,Aff C M A_1,80
R_34CSAoolWFzIyxe,Neg C M B_1,80
R_3NQ2GHvJtHMXkUF,Aff P P C_1,80
R_72DsCRjd0Yy6B8t,Aff M M A_1,80
R_31oiLyHXqTW1xBy,Aff M M B_1,80
R_5wk9zYyYaJfCATf,Neg C 0 A_1,80
R_6aqtcwc3u4qdRsZ,Aff P P B_1,80
R_5lWHSppmDASJROZ,Neg C 0 B_1,80
R_7TTNLQH7ZDkpLR7,Aff C C B_1,80
R_7TTNLQH7ZDkpLR7,Aff P C B_1,80
R_3Cv6y0g2RdvS3BE,Neg C 0 D_1,80
R_12b8xbjyLYSAKbM,Aff P M B_1,80
R_3xxTsIDOoSqmX0E,Aff C M B_1,80
R_3oLchgwvScBiVpi,Neg M 0 B_1,80
R_3oLchgwvScBiVpi,Aff M P C_1,80
R_13erSJ0PhuZoAc6,Aff P C A_1,80
R_6iquaZnar0miizz,Aff M P B_1,80
R_19nLdxY1cAfeuyF,Neg P 0 B_1,80
R_7yCcsQ5hA77VpbX,Neg P 0 A_1,80
R_6xKkpz8tYsC83la,Aff C M C_1,80
R_11HdkN4EXCkfT2Q,Aff P C D_1,80
R_6xKkpz8tYsC83la,Aff M P B_1,80
R_7yCcsQ5hA77VpbX,Aff M 0 D_1,80
R_3ezzStaozOJ6h3d,Aff P P B_1,79
R_1xHUZZowfZ6BkwF,Aff P C D_1,79
R_5rFrtObGDp1BfjP,Aff P M D_1,79
R_5xQdKnhl2qovkRz,Aff M P D_1,79
R_1xHUZZowfZ6BkwF,Aff C C D_1,79
R_75JKlGqRwWVZLEZ,Aff M C B_1,79
R_5axrPpJMXkt9hTP,Aff C C B_1,79
R_6NEU9oyD9WK0iX8,Neg P 0 C_1,79
R_11HdkN4EXCkfT2Q,Aff C P E_1,79
R_6LM7dxnvJc81Beg,Neg C 0 C_1,79
R_12b8xbjyLYSAKbM,Aff M P C_1,79
R_7mk2klwTH8zpsHc,Neg P 0 B_1,79
R_57fyXmvGGEudhQt,Aff C P D_1,79
R_3NQ2GHvJtHMXkUF,Neg C M A_1,79
R_5YWxO78JI1oqWQ1,Aff C 0 A_1,78
R_3dXUIDloIabrurK,Neg P 0 A_1,78
R_6e1SQXEIZZRPV73,Aff M P E_1,78
R_3oWIRPza768Rha9,Aff M P E_1,78
R_18lCDnBD2Q8g0JH,Aff C M B_1,78
R_6FA35tdEaqCUHSw,Aff M P A_1,78
R_6nN1v6L0GujuD9D,Neg C M B_1,78
R_3JfMosCiZnVcwdu,Aff C P E_1,78
R_3kTBQ46yiuuGR67,Aff P P C_1,78
R_3JfMosCiZnVcwdu,Neg P 0 C_1,78
R_3JfMosCiZnVcwdu,Neg P M A_1,78
R_1N4oeWm5P8v8kdH,Neg P M D_1,78
R_7TB1FD5AA7ivMZj,Aff C M C_1,77
R_18nCmMqHaAWFm9P,Aff C P B_1,77
R_7mk2klwTH8zpsHc,Aff P C C_1,77
R_3uBvypghjFeroIc,Aff M C C_1,77
R_1IQq1JhWIa643At,Aff C C C_1,77
R_7yCcsQ5hA77VpbX,Aff M C A_1,77
R_3ezzStaozOJ6h3d,Aff C C E_1,77
R_3Qmvs3v6PPyMX91,Aff P C D_1,77
R_7tWcmzMTSe1R8QN,Aff P M A_1,77
R_3xxTsIDOoSqmX0E,Neg C 0 A_1,77
R_6nN1v6L0GujuD9D,Aff C P C_1,77
R_1N4oeWm5P8v8kdH,Aff C C B_1,77
R_5wadCEgq7Fev0DF,Neg P 0 B_1,77
R_1qL5I41NcJEZMJu,Aff C M A_1,77
R_5lWHSppmDASJROZ,Aff P M A_1,77
R_5xQdKnhl2qovkRz,Aff P M C_1,77
R_5rFrtObGDp1BfjP,Neg C 0 E_1,77
R_6NEU9oyD9WK0iX8,Aff C P E_1,77
R_5n6I6YY1RfPIl9i,Aff P P C_1,77
R_5xQdKnhl2qovkRz,Neg C 0 D_1,76
R_6k4zPA0uRlScdLD,Aff P C D_1,76
R_32VsLe9dH7TFrA3,Aff C P B_1,76
R_5lWHSppmDASJROZ,Aff M P B_1,76
R_5xQdKnhl2qovkRz,Aff C M E_1,76
R_3i3hKISjtF87sH6,Aff M C A_1,76
R_13erSJ0PhuZoAc6,Aff M C E_1,76
R_7SCqmHhUnrOGUqR,Aff M M C_1,76
R_1WGQreU3kjStnCR,Neg C 0 B_1,76
R_5YWxO78JI1oqWQ1,Aff M C D_1,76
R_5CwFanaVaf6Sbcm,Aff P C E_1,76
R_1Km6sNhYlXlcGUH,Neg M C E_1,76
R_3xxTsIDOoSqmX0E,Aff M M C_1,75
R_331T1UVaYLISss5,Aff M M D_1,75
R_331T1UVaYLISss5,Aff M P B_1,75
R_6e1SQXEIZZRPV73,Neg C 0 E_1,75
R_6iquaZnar0miizz,Neg P C D_1,75
R_1WGQreU3kjStnCR,Aff P M A_1,75
R_112I6Ru0Utr6A8N,Aff P C C_1,75
R_1IQq1JhWIa643At,Aff C P D_1,75
R_72DsCRjd0Yy6B8t,Neg C 0 D_1,75
R_5CwFanaVaf6Sbcm,Aff C C E_1,75
R_7ReIZCnFGeVCaeN,Neg C C A_1,75
R_3OdJ06D2YY1hdUK,Neg C 0 B_1,75
R_31oiLyHXqTW1xBy,Aff M P E_1,75
R_7Cv1xirFrw9xo1H,Aff M M B_1,75
R_3oLchgwvScBiVpi,Aff P M B_1,75
R_5rIb2WAuvzLrVJ2,Aff P M B_1,75
R_6CgacyNbKHEfnMs,Aff P C E_1,75
R_57fyXmvGGEudhQt,Aff M C B_1,75
R_3dXUIDloIabrurK,Aff P P D_1,75
R_6r0bzQjvYCMIqP1,Aff P P C_1,75
R_3zcHpdlGXlW2zBP,Aff P M B_1,75
R_6nN1v6L0GujuD9D,Aff M C A_1,74
R_3xxTsIDOoSqmX0E,Neg M 0 E_1,74
R_1GDh6PlgIPtCYG1,Neg C C A_1,74
R_3uBvypghjFeroIc,Aff P C D_1,74
R_3NzWSZyeQ0OEPst,Aff P M E_1,74
R_6k4zPA0uRlScdLD,Neg P 0 C_1,74
R_11HdkN4EXCkfT2Q,Neg P 0 C_1,74
R_3uBvypghjFeroIc,Aff P P A_1,73
R_75JKlGqRwWVZLEZ,Neg M C A_1,73
R_1GUPcLbNqgHbMHc,Aff M M A_1,73
R_5xQdKnhl2qovkRz,Aff M M A_1,73
R_1N4oeWm5P8v8kdH,Aff P C B_1,73
R_3CVMogcYjaFKPbC,Neg C C C_1,73
R_7yCcsQ5hA77VpbX,Neg M C E_1,73
R_3kTBQ46yiuuGR67,Neg C M A_1,73
R_6TZM7RKHSjRAruh,Neg M 0 D_1,73
R_6FA35tdEaqCUHSw,Aff C M B_1,73
R_3lf5dTSfnmqNafL,Aff P P B_1,72
R_6D1nlX1HXSRJTT9,Neg P M A_1,72
R_7yCcsQ5hA77VpbX,Aff C P C_1,72
R_1N4oeWm5P8v8kdH,Aff M C A_1,72
R_31oiLyHXqTW1xBy,Neg M 0 D_1,72
R_1WGQreU3kjStnCR,Aff C M C_1,72
R_32VsLe9dH7TFrA3,Aff P P C_1,72
R_5YWxO78JI1oqWQ1,Aff P P B_1,72
R_5wadCEgq7Fev0DF,Aff C P D_1,72
R_3zcHpdlGXlW2zBP,Neg M 0 B_1,71
R_66bFzWq66MUxHs9,Aff M C D_1,71
R_7mk2klwTH8zpsHc,Aff C C C_1,71
R_1zKuxyhwr1VOo2l,Aff M M B_1,71
R_7TB1FD5AA7ivMZj,Aff P 0 C_1,71
R_3fIz6sj5khBxfit,Aff M P D_1,71
R_5CrJJYhrLld76p7,Aff P M D_1,71
R_3NzWSZyeQ0OEPst,Neg C 0 A_1,71
R_7yCcsQ5hA77VpbX,Aff C C B_1,70
R_3uBvypghjFeroIc,Neg P 0 C_1,70
R_6xKkpz8tYsC83la,Neg M 0 A_1,70
R_1ZNvmbi2KXXhWi5,Neg M 0 C_1,70
R_70OpifyfnGiAm9W,Neg M 0 D_1,70
R_6iquaZnar0miizz,Aff M M D_1,70
R_3lf5dTSfnmqNafL,Aff P C E_1,70
R_3oWIRPza768Rha9,Aff C M A_1,70
R_72DsCRjd0Yy6B8t,Neg M 0 C_1,70
R_35aLxaSkupPTslP,Aff M 0 B_1,70
R_5wadCEgq7Fev0DF,Aff M 0 E_1,70
R_3f275MFSYgiJKcl,Neg M 0 B_1,70
R_6nN1v6L0GujuD9D,Aff P P D_1,69
R_1N4oeWm5P8v8kdH,Aff C P C_1,69
R_1N4oeWm5P8v8kdH,Neg P 0 A_1,69
R_1xHUZZowfZ6BkwF,Aff P P A_1,69
R_5czmZ8vGPoA6dM3,Aff M P A_1,69
R_5wadCEgq7Fev0DF,Aff P P E_1,69
R_66bFzWq66MUxHs9,Aff C C E_1,69
R_3NzWSZyeQ0OEPst,Neg M 0 E_1,69
R_7yCcsQ5hA77VpbX,Neg P M D_1,68
R_5czmZ8vGPoA6dM3,Aff P M E_1,68
R_7yCcsQ5hA77VpbX,Aff P C B_1,68
R_7yCcsQ5hA77VpbX,Aff P P D_1,68
R_1xHUZZowfZ6BkwF,Aff M C C_1,68
R_3i3hKISjtF87sH6,Aff C P C_1,68
R_5PhV5epn0M9DIwc,Aff P C B_1,68
R_3NQ2GHvJtHMXkUF,Aff P C A_1,68
R_7tWcmzMTSe1R8QN,Aff M M D_1,67
R_1h4qsM3bLvVXeR5,Aff C P E_1,67
R_1N4oeWm5P8v8kdH,Neg M M E_1,67
R_6e1SQXEIZZRPV73,Aff C M A_1,67
R_7dnXu01kzSXXQ67,Aff C C E_1,67
R_13erSJ0PhuZoAc6,Neg P 0 E_1,67
R_5P75KJlhyE83mV0,Aff P P C_1,67
R_5LuSVkUgwjcl6Di,Neg C 0 B_1,67
R_57fyXmvGGEudhQt,Neg P 0 B_1,66
R_6k4zPA0uRlScdLD,Aff C C D_1,66
R_112I6Ru0Utr6A8N,Aff C P D_1,66
R_5czmZ8vGPoA6dM3,Neg C 0 A_1,66
R_31oiLyHXqTW1xBy,Neg C 0 E_1,66
R_7dnXu01kzSXXQ67,Aff C 0 A_1,66
R_7M4lkow4BPPxHzC,Neg M 0 E_1,66
R_1N4oeWm5P8v8kdH,Aff M 0 D_1,65
R_3uBvypghjFeroIc,Aff C C D_1,65
R_7nZnGzOgeFw0CtB,Aff C C B_1,65
R_1WGQreU3kjStnCR,Neg M P B_1,65
R_112I6Ru0Utr6A8N,Aff P P E_1,65
R_57fyXmvGGEudhQt,Aff P C C_1,65
R_5G9exb3Xu9R8b3Q,Neg M C A_1,65
R_6NEU9oyD9WK0iX8,Aff C C D_1,65
R_7dnXu01kzSXXQ67,Aff P C E_1,65
R_7tWcmzMTSe1R8QN,Aff C M C_1,64
R_31oiLyHXqTW1xBy,Aff P M D_1,64
R_5wk9zYyYaJfCATf,Aff C M B_1,64
R_5mLqYYr32AXQwXb,Aff M C E_1,64
R_3RAzdrQCirClVwl,Neg C M B_1,64
R_3uBvypghjFeroIc,Aff C P E_1,64
R_5pEHnbTlUSFlqLv,Aff C P B_1,64
R_5ONYdh2T9QNmv1b,Aff C M A_1,64
R_13erSJ0PhuZoAc6,Aff C P B_1,64
R_7dnXu01kzSXXQ67,Aff M C D_1,64
R_5axrPpJMXkt9hTP,Aff P C B_1,64
R_3RAzdrQCirClVwl,Neg P 0 A_1,63
R_66bFzWq66MUxHs9,Aff P C E_1,63
R_6VO8Xjk8VnSLFaK,Neg P 0 D_1,63
R_5wadCEgq7Fev0DF,Aff M C B_1,63
R_19nLdxY1cAfeuyF,Aff C C C_1,63
R_3dXUIDloIabrurK,Aff C C B_1,63
R_66bFzWq66MUxHs9,Neg P 0 D_1,63
R_11HdkN4EXCkfT2Q,Aff C C D_1,63
R_1GDh6PlgIPtCYG1,Aff M M E_1,63
R_75JKlGqRwWVZLEZ,Aff C P D_1,62
R_7SCqmHhUnrOGUqR,Aff C M B_1,62
R_66bFzWq66MUxHs9,Neg C M E_1,62
R_1N4oeWm5P8v8kdH,Aff P P D_1,62
R_5mLqYYr32AXQwXb,Aff C P B_1,62
R_1N4oeWm5P8v8kdH,Neg M C E_1,62
R_75JKlGqRwWVZLEZ,Neg M M A_1,62
R_1WGQreU3kjStnCR,Aff P 0 C_1,62
R_5axrPpJMXkt9hTP,Aff C P C_1,62
R_18lCDnBD2Q8g0JH,Aff P M E_1,62
R_3i3hKISjtF87sH6,Aff C C B_1,61
R_3OdJ06D2YY1hdUK,Aff M P B_1,61
R_1y2wcUTjxakOjkZ,Aff P P C_1,61
R_3i3hKISjtF87sH6,Neg P 0 A_1,61
R_75JKlGqRwWVZLEZ,Aff C 0 D_1,61
R_1GUPcLbNqgHbMHc,Aff M P D_1,61
R_3NzWSZyeQ0OEPst,Aff C M B_1,61
R_66bFzWq66MUxHs9,Aff C P A_1,61
R_6VO8Xjk8VnSLFaK,Aff P C E_1,61
R_6k4zPA0uRlScdLD,Aff C P E_1,61
R_5VytsnJxPXI1zCV,Neg M 0 D_1,60
R_1IQq1JhWIa643At,Neg C M D_1,60
R_5ONYdh2T9QNmv1b,Aff M M B_1,60
R_7ReIZCnFGeVCaeN,Neg M 0 B_1,60
R_3xxTsIDOoSqmX0E,Neg C C D_1,60
R_7Cv1xirFrw9xo1H,Aff C M A_1,60
R_11HdkN4EXCkfT2Q,Neg P M A_1,60
R_7SCqmHhUnrOGUqR,Neg P C C_1,59
R_5czmZ8vGPoA6dM3,Neg M 0 E_1,59
R_12b8xbjyLYSAKbM,Aff C M D_1,59
R_1y2wcUTjxakOjkZ,Aff C P B_1,59
R_5rFrtObGDp1BfjP,Aff M P E_1,59
R_1GUPcLbNqgHbMHc,Aff C M E_1,59
R_3Y4mvwwnvfATsxv,Aff C C B_1,59
R_3i3hKISjtF87sH6,Aff P C B_1,59
R_5C17EGJ9CW8wNj9,Aff C M A_1,58
R_5ONYdh2T9QNmv1b,Aff M P E_1,58
R_5rFrtObGDp1BfjP,Neg M 0 D_1,58
R_5CwFanaVaf6Sbcm,Aff P P B_1,58
R_5mLqYYr32AXQwXb,Aff M 0 C_1,57
R_7tWcmzMTSe1R8QN,Aff M P B_1,57
R_1GUPcLbNqgHbMHc,Aff P M C_1,57
R_18nCmMqHaAWFm9P,Aff P P C_1,57
R_75JKlGqRwWVZLEZ,Aff P C C_1,57
R_75JKlGqRwWVZLEZ,Neg C M D_1,57
R_5mLqYYr32AXQwXb,Neg M C D_1,57
R_5mLqYYr32AXQwXb,Aff C C A_1,56
R_5mLqYYr32AXQwXb,Aff P C A_1,55
R_112I6Ru0Utr6A8N,Aff M C B_1,55
R_5mLqYYr32AXQwXb,Neg P 0 E_1,55
R_1K0VeADI2lART6W,Aff P 0 B_1,55
R_7tWcmzMTSe1R8QN,Neg M 0 A_1,54
R_5mLqYYr32AXQwXb,Neg M M D_1,54
R_6LM7dxnvJc81Beg,Aff P M B_1,54
R_19nLdxY1cAfeuyF,Aff P C C_1,54
R_1xHUZZowfZ6BkwF,Neg C M C_1,54
R_7yCcsQ5hA77VpbX,Neg C M B_1,54
R_5mLqYYr32AXQwXb,Aff C 0 B_1,54
R_5bTZvSuf75JXmRQ,Aff P M A_1,53
R_12b8xbjyLYSAKbM,Neg C 0 C_1,53
R_5rFrtObGDp1BfjP,Aff M M B_1,53
R_5mLqYYr32AXQwXb,Neg C M A_1,52
R_1GUPcLbNqgHbMHc,Neg C 0 D_1,52
R_5mLqYYr32AXQwXb,Neg P M C_1,52
R_5mLqYYr32AXQwXb,Aff P P C_1,52
R_1K0VeADI2lART6W,Aff C M B_1,51
R_66bFzWq66MUxHs9,Neg P M B_1,51
R_6VO8Xjk8VnSLFaK,Aff P P B_1,51
R_6LM7dxnvJc81Beg,Neg M 0 B_1,50
R_66bFzWq66MUxHs9,Aff P P B_1,50
R_6NMBagXFrvIv8yd,Neg C 0 A_1,50
R_6rMjqHBNIrXlsy5,Aff P 0 B_1,50
R_6NEU9oyD9WK0iX8,Neg P M A_1,50
R_5G9exb3Xu9R8b3Q,Neg M M A_1,50
R_331T1UVaYLISss5,Neg C 0 B_1,50
R_6CgacyNbKHEfnMs,Neg P 0 D_1,50
R_6iquaZnar0miizz,Neg P P D_1,50
R_6MMa1ePEG6dikjE,Aff P P D_1,50
R_75JKlGqRwWVZLEZ,Aff C C C_1,50
R_5P75KJlhyE83mV0,Aff C P B_1,50
R_75JKlGqRwWVZLEZ,Aff M 0 E_1,50
R_5xQdKnhl2qovkRz,Neg M 0 C_1,50
R_5xQdKnhl2qovkRz,Aff P 0 E_1,50
R_75JKlGqRwWVZLEZ,Aff P P E_1,50
R_5P75KJlhyE83mV0,Aff P C A_1,50
R_6VO8Xjk8VnSLFaK,Aff C P A_1,50
R_1xHUZZowfZ6BkwF,Neg P 0 C_1,47
R_66bFzWq66MUxHs9,Neg M C C_1,46
R_66bFzWq66MUxHs9,Neg M M C_1,46
R_5LuSVkUgwjcl6Di,Aff C M C_1,45
R_6MMa1ePEG6dikjE,Aff C C B_1,45
R_6MMa1ePEG6dikjE,Aff P C B_1,45
R_5PhV5epn0M9DIwc,Aff C P C_1,44
R_7JCxLQLtJ9Sa0rH,Aff C M A_1,44
R_5wk9zYyYaJfCATf,Neg M 0 E_1,44
R_7SCqmHhUnrOGUqR,Neg C P D_1,44
R_11HdkN4EXCkfT2Q,Neg C M C_1,44
R_7TFeVcQtoC7RUUi,Neg C 0 E_1,42
R_5pEHnbTlUSFlqLv,Neg P 0 E_1,42
R_6MMa1ePEG6dikjE,Neg P 0 A_1,42
R_7yCcsQ5hA77VpbX,Neg M M E_1,42
R_1xHUZZowfZ6BkwF,Neg M C B_1,42
R_31snMagWBHwOM56,Aff P M E_1,41
R_1qL5I41NcJEZMJu,Aff P 0 A_1,41
R_7SCqmHhUnrOGUqR,Aff M P A_1,41
R_70OpifyfnGiAm9W,Aff C M A_1,40
R_7dtd5EhNYupiil5,Neg M M A_1,40
R_5pEHnbTlUSFlqLv,Neg C M A_1,40
R_3JF1brjIaenxVpy,Aff M C D_1,40
R_3JF1brjIaenxVpy,Aff P C E_1,40
R_7yCcsQ5hA77VpbX,Aff C 0 C_1,39
R_31oiLyHXqTW1xBy,Aff P 0 A_1,39
R_7SCqmHhUnrOGUqR,Aff P M E_1,39
R_1GUPcLbNqgHbMHc,Neg C C B_1,39
R_7tWcmzMTSe1R8QN,Neg C 0 B_1,38
R_3oWIRPza768Rha9,Neg M 0 D_1,38
R_3oWIRPza768Rha9,Aff P M D_1,38
R_3JF1brjIaenxVpy,Aff P P B_1,38
R_7SCqmHhUnrOGUqR,Neg M P A_1,38
R_19nLdxY1cAfeuyF,Neg M M A_1,38
R_112I6Ru0Utr6A8N,Neg M C A_1,37
R_5xQdKnhl2qovkRz,Neg C C B_1,37
R_3JfMosCiZnVcwdu,Neg C M C_1,37
R_75JKlGqRwWVZLEZ,Neg P M E_1,37
R_1xHUZZowfZ6BkwF,Aff C 0 E_1,36
R_1Km6sNhYlXlcGUH,Aff M C A_1,36
R_112I6Ru0Utr6A8N,Neg C M D_1,36
R_66bFzWq66MUxHs9,Aff M 0 B_1,36
R_5wadCEgq7Fev0DF,Aff C C C_1,36
R_3zcHpdlGXlW2zBP,Neg C 0 C_1,36
R_5xQdKnhl2qovkRz,Neg M P D_1,35
R_31oiLyHXqTW1xBy,Neg M P E_1,35
R_5VytsnJxPXI1zCV,Neg C C C_1,35
R_1Km6sNhYlXlcGUH,Aff P P D_1,35
R_1Km6sNhYlXlcGUH,Neg C M B_1,34
R_7SCqmHhUnrOGUqR,Neg C 0 A_1,34
R_1y2wcUTjxakOjkZ,Neg C M A_1,34
R_19nLdxY1cAfeuyF,Aff C P D_1,34
R_112I6Ru0Utr6A8N,Neg P M E_1,34
R_12b8xbjyLYSAKbM,Neg P C E_1,33
R_3JfMosCiZnVcwdu,Aff C C D_1,32
R_5YWxO78JI1oqWQ1,Neg M C C_1,32
R_1h4qsM3bLvVXeR5,Neg C M C_1,31
R_66bFzWq66MUxHs9,Aff C 0 A_1,31
R_6xKkpz8tYsC83la,Aff P M A_1,30
R_75JKlGqRwWVZLEZ,Neg P 0 B_1,30
R_7dhToTPgJB0GO8Q,Aff C C B_1,30
R_5xQdKnhl2qovkRz,Neg C P B_1,30
R_5YWxO78JI1oqWQ1,Aff C C E_1,30
R_35aLxaSkupPTslP,Neg M C C_1,30
R_35aLxaSkupPTslP,Neg M M C_1,30
R_18lCDnBD2Q8g0JH,Neg C C D_1,29
R_1GDh6PlgIPtCYG1,Neg M 0 B_1,29
R_5LuSVkUgwjcl6Di,Aff P 0 C_1,28
R_31oiLyHXqTW1xBy,Neg P P B_1,28
